Reviewer Name,Review Date,Star Rating,Review Text,Total Reviews by Reviewer,Total Photos by Reviewer,Is Local Guide,Number of Images,Image URLs,Price per Person,Food Rating,Service Rating,Atmosphere Rating,Recommended Dishes
Kirk Davies,5 years ago,3,"Wetherspoons are rarely gonna get more than 3 star from me. They're all the same. Staff that don't wanna be there largely with the odd one that makes a welcome effort to actually smile, always a bonus, but a fair range of beers. I just wish they coukd make them more like a 'real' pub",76,55,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Wazir Wazir,6 years ago,4,"Decent priced drinks, the food is ok as well but can be cold by the time it gets to you on busy days. The staff are all nice and a good atmosphere.",38,151,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Amanda Berry,6 months ago,5,FAB FOOD QUICK SERVICE FRIENDLY STAFF DEFO WOULD RECOMMEND,36,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
christopher skelton,a year ago,2,Good mixture of beer but not all bar staff are so willing to serve when it comes to last orders,5,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Julie Townson,9 months ago,5,Beautiful building...the full English breakfast was awful though..really greasy.,23,7,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Chris Clark,2 years ago,3,Fairly empty when we got there. Prices really good as you would expect from JDW. Asked for Sirloin rare...came out medium rare to medium...not good.,71,50,False,0,,Not found,Not rated,Not rated,Not rated,Not found
aidil faizi,7 months ago,5,Beautiful and spacious interiors with affprdable breakfast menu,14,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Lil Hype,6 years ago,4,"Great staff and big inside but one thing is lacking. There is no music inside there place.
But they do really good cocktails espesh purple rain and the wine is nice too.",17,80,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Vincent Jung,7 years ago,4,"This is a Witherspoon establishment that borders the curry mile so provides an ideal half way house to meet up for a few drinks. Does regional ales since its such a big thing now, cooks here are fairly typical and we'll versed in most of the meals. Burgers are a bit of a well done to burnt affair.",129,38,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Mark Elliott,5 years ago,1,Ordered a large breakfast with poached eggs and a sidedicated order of scrammy eggs and beans for my son. Order came out all on 1 plate so sent it back. Came back out minus mushroom and beans and eggs were both stone cold.  Let my son finish his but got a refund back. Service was poor no check back,10,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Ethan Rowett,2 years ago,4,Standard wetherspoons interior. Food is the same standard as the others but service is fast. Tables are a bit sticky which is my only complaint,70,270,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Xueyan Lin,4 years ago,2,"This morning I ordered a tradition English breakfast. The bacon in it was white color and flaky in the central region despite a “healthy” bacon should looks pink for meat.
I asked the bartender to change a bacon and he agreed. But the bacon after was the same bacon been cook again.",16,14,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Federico Tomasi,5 years ago,5,"Nice and casual cosy pub with good craft beers and pub food. Popular, and it has a lot of sofas as well. Windows allow to see Withworth park out front, which is nice especially during sunny days.",89,152,True,0,,Not found,Not rated,Not rated,Not rated,Not found
0 subscribers,a year ago,5,Actually witnessed a man pull out his entire member at the urinal while drinking a pint. Great entertainment to be entirely fair,30,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
andrew smith,7 years ago,4,It's whether spoons innit! The waiter kept asking me if I'd finish when I wasn't and grumbled when he took me plate but I wasn't fussed I thought it was funny. Good beer at ok prices,210,61,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jonny,2 years ago,4,"Solid spoons, usually have almost everything on the menu. Good service & atmosphere, particularly appreciate the interior design.",13,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Ray Roberts,4 years ago,5,Grear place for Family meal. Great bar team very attentive. Give it a try. We will be back. Live in Northwales but come to Manchester to met up with Daughter at MMU..,487,210,True,0,,Not found,Not rated,Not rated,Not rated,Not found
geds0000,4 years ago,1,I have used wheatherspoons her for many years recently it’s got worse just sat down they serve me cold curry sauce we have breakfast her quiet often we had to send eggs back I have to ask to add a bit of colour in my toast there always something wrong tbh in future I go to Tesco for a meal deal than come here,2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Cary H,4 years ago,4,"Bargain price,  burger was really nice, but chips were luke warm,  but lovely clean nice bar. Would go again as reasonably priced and ideal location to hospital",375,1356,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Kath Cowhig,a year ago,1,"Loud, scruffy and that was just the people. The star is for the female member of staff who was very helpful and worked her socks off",7,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Tim Luber,7 years ago,2,"Saturday evening: Out of chips, out of beef.
Alternative for side had to be cleared with management. Chicken burger dry and not prepared with any effort.
OK for drinks. Location good.",19,42,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Stuart Hall,5 years ago,5,Staff were amazing when we booked a group breakfast for around 40 people. Food came out quickly and efficiently and everyone left fed and happy.,68,33,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Sarah Hull,3 years ago,3,"Cheap and cheerful. Visited during covid. It was clean. Food arrived quickly. It was fine, nothing to shout about but no complaints either.",14,6,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Ksenya Duran,2 years ago,5,"Great pub, been going there for years. Good service, good prices. Really can't fault it.",20,28,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Robert McDonald,6 years ago,5,"ALWAYS HAS A GREAT RANGE OF IPA OR WEISSBIER, STAFF ARE GREAT, SAMPLING,ALMOST USUAL, A PERFECT WATERING-HOLE. FOOD IS AS YOU TELL THEM YOU WANT IT, WITH REFERENCE TO MEAT DISHES, IF YOU DON'T TELL THEM, HOW YOU WANT IT, THEY WON'T KNOW! OVERALL, A GREAT VENUE TO MEET FRIENDS.",4,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
chantel doyle,a year ago,2,Staff take ages to clear dirty plates off your table  and when it comes to putting drinks on the table the waitress kept banging the drinks  down on the table,42,4,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Bogdan Ionescu,4 years ago,5,Great beers for a good price.,42,80,True,2,"https://lh5.googleusercontent.com/p/AF1QipOYA6px1yDNc0AuqH-zM1BdPC5C2zG6GP3oonyv=w450-h675-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOCtmFD9t_aCSVYjOaA80a0VC1oDSCjSvQ6IOQD=w450-h675-p-k-no",Not found,Not rated,Not rated,Not rated,Not found
steven duncan,a year ago,5,"Friendly pub , good food, great booze, friendly staff, reasonable prices",93,72,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Przemyslaw Toton,6 years ago,4,"Good food, good prices and great deals. Only one down side that sometimes TV is bit to loud to have basic conversation with people in your party.",11,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
John McHugh,5 years ago,3,Started sounding last orders @ 11.30 pm rather then 11.45pm and getting customers off the premises inside the permitted legal drinking up time  - staff want to finish earlier - one minute nice and pleasant the next rush and pressure,77,2,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Geoff Berrow,11 months ago,4,"As much a I loathe the boss of this chain, you can’t knock the quality and value of money at this place.",23,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Josh Johns,5 years ago,5,Good service and friendly staff with a very affordable drink and food menu. App available for browsing menu and for ordering directly from your table at no extra cost.,76,11,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew Omokaro,4 years ago,1,"I was a regular at the pub with a large group after Church, my  meal came very late despite ordering the meal at the same time and my Sugar level dropped. The store manager was not helpful and was very rude with very poor customer service.  My self and family will never step my feet in there.",126,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Nick Connor,5 years ago,4,"Nicely placed in the hub of rusholme, very pleasant interior reminds me of and old reading den, standard spoons prices and food which is always a bonus, there's a good general quiz on every Monday night, and a seating area outdoors, I would very much recommend this pub for a casual pint or dinner.",45,7,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Alex Jolly (JollyClaret),5 years ago,4,"Decent Spoons. Affordable drinks in the centre of Manchester.
Get the 2 for £12 pitchers. Long Island Ice Tea is the best one.",6,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
john wright,6 years ago,4,"Good range of drinks. Comfortable, very clean, good loos! Did not eat but food I saw seemed good.",86,6,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew Chambers,5 years ago,5,"It is a lovely pub, very relaxing and you can enjoy good pint. Not had food so can't say what it is like, the people and staff very friendly",32,5,True,0,,Not found,Not rated,Not rated,Not rated,Not found
David Trott,6 years ago,3,"Exactly what you'd expect from a city centre Wetherspoons; it's big, the drinks are cheap, and you can fully expect to see plenty of boozers tucking into a pint at 10am most days.",82,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Tony Jackson,10 months ago,5,Cheap prices...Good food...live events shown,13,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
James Lamb,4 months ago,5,"Lovely staff,and surroundings,",89,No photos count,False,0,,Not found,5,5,5,Not found
Lev Eakins,3 years ago,3,"Pretty good spoons, although the tables can be a bit sticky at times, and empty glasses and plates are often slow to be collected.",108,186,True,1,https://lh5.googleusercontent.com/p/AF1QipNSMOPKAgzHqO2ACtoBN1A8-uiIPmgorQOYh2bU=w900-h675-p-k-no,Not found,Not rated,Not rated,Not rated,Not found
Liz Lehan,5 years ago,4,Good place to go for easy and well priced food. lots of seats and room large groups. Quick service.,47,40,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Micah See,7 years ago,4,"Classic Wetherspoons, can't quite beat the consistent value for money. Always a decent option to get a tasty and filling serving of food and drink for 5-8£ with the daily deals.",58,26,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Alyx Rhodes,a year ago,5,"Absolutely love it, the fwb come here before every gig always have everything in",24,76,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Srinivasa Cholkar,6 months ago,5,Wetherspoons places are always super cool,363,14,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Megan Meunier,4 years ago,5,"Very very cheap beers, especially with a camra membership. Had a cheap date with my boyfriend and still managed to afford some very good beers and a pizza for not very much.",48,23,True,0,,Not found,Not rated,Not rated,Not rated,Not found
patriciathestripper2,6 years ago,2,"Was there yesterday . Awful . Never seen a whether spoons run so badly . Relief Manager Ben , totally ignored me on all 3 occasions  I went to the Bar and served young 20 something girls before me every time . Food was lef on tables for over a hour and not cleaned away . Was there from 7pm till 11pm . Not that busy at all that no body could have cleaned up . The Smell of Urine coming from the Men's Toilets was horrendous from sitting near by .",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Steve Flanagan,a year ago,5,Great food and a great atmosphere. Friendly service.,56,286,False,0,,Not found,Not rated,Not rated,Not rated,Not found
johnny mccormack,6 years ago,1,Was in there Sunday I was disgusted with the food  there was 4 of us two steak pudding chips and Gravy pudding was disgusted reheated and burnt chips were cold one had other meal with chips was cold and disgusting and one had  some sort of wrap couldn't eat it was disgusting too would never reckon meant it even bar services is slow and I waited nearly 15 mins before I got served very slow and bar staff need too take lesson in customer services,1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
General Dozie,3 years ago,5,Great place for an English breakfast and to just sit drink and chat with friends during a night out . Drinks and food at reason prices.,3,3,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Patricia Bangham,a year ago,5,"Friendly punters, cheap wine, great chips, what more could you want.",76,4,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jacob L,5 years ago,3,"Spoons init, what do you expect? Cheap, high quality Ales, cheap alright microwave food and an okay atmosphere. No complaints",161,9,True,0,,Not found,Not rated,Not rated,Not rated,Not found
anthonybk86,4 years ago,3,Not the best Wetherspoon. But can always get a seat. Staff are friendly. Just full of students who think they own it.,121,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Matei Vasilache,5 years ago,5,"Good atmosphere, cheap beer, decent food. A good place to spend the night if you don't have better plans.",5,25,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Manchester Stories,4 years ago,4,"They have nice chicken pasta, but the portion wasn't really enough for me. Cool atmosphere inside.",149,233,True,0,,Not found,Not rated,Not rated,Not rated,Not found
James Robinson,a year ago,4,Very quiet yesterday early-afternoon but it was raining steadily. I believe it gets busier with students later in the day.,198,193,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Lauren Levy,4 years ago,3,Drinks were super cheap. £4 for a pint. But food wasnt great. Was obviously cooked from frozen.,4,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Alex Chan,6 years ago,3,"Not a bad weatherspoons, everything the same really including the homeless and those that come of the street wanting a morning pint. the tables could do with being less sticky",325,227,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Derek Smith,a year ago,5,Good mixed group here. Friendly staff mostly. Good food.,69,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Kate,5 months ago,4,Good service nice food,8,2,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Mayken Espinoza,4 years ago,5,Great traditional british breakfast. Tasty and it is not expensive. Tea or coffee re-fill is a good point.,37,40,True,0,,Not found,Not rated,Not rated,Not rated,Not found
jamez,3 years ago,4,"One of the best spoons about - good value, food of a higher standard of other spoons in Manchester and a good balance of students/workers giving a good vibe",4,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Vesper Cain,6 years ago,4,"Nice food, friendly service. An all around great Wetherspoons that never fails to serve steak correctly!",72,63,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Gary Cross,3 years ago,4,"Amazing value as ever, nice Pizza but 4 meals and drinks for about £20, you can't go wrong.",100,178,True,0,,Not found,Not rated,Not rated,Not rated,Not found
L3GGADON V1.0,4 years ago,4,Very nice. Friendly staff and polite too. Just wish they had the 12oz steak on.,3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Angie Cupidon,5 years ago,4,Cheap beer.... Food a bit hit and miss.... Good days bad ones as well.... Relaxing atmosphere.... Bar staff can be a bit miserable...,33,18,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Riley Tomiuck,4 years ago,5,"Amazing pub, glad that I found this place when I was in Manchester. Great atmosphere and even better food. Would visit again in a heart beat.",68,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Kippax,a year ago,3,Good for a cheap pint outside if it's a sunny day. Food is awful so avoid it. Spend a little more elsewhere you'll thank me.,229,366,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Peter Hill,5 years ago,3,"Standard fare for a Weatherspoons. Nothing amazingly good, but nothing really terrible either. Could do with more than 1 person on the bar though.",23,10,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Akash Nair,5 years ago,5,After a long day if lectures it's nice to head over to the local spoons and have a pint. Atmosphere and prices are great.,8,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Nathan Roche,4 years ago,5,"A Wetherspoons pub, good by that alone. Slightly dark interior, some gnarly looking blokes but the beer and food is cheap. Goed la have a go.",36,13,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jen D,5 years ago,3,This is a Wetherspoons. It's a bit loud near the kitchens and at certain busier times ou'd the day. Good for cheap food and group meals or drinks,106,118,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Nick Webber,7 years ago,2,"Reasonable Wetherspoons pub. Decent selection of beers at good prices, Food is again reasonable for a pub chain. Breakfast is good value.",58,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Ava Podgorski,6 years ago,3,"Food is pretty standard, service is usually fast. Facilities could be cleaner. Great for groups and drinks.",227,447,True,0,,Not found,Not rated,Not rated,Not rated,Not found
john murray,3 years ago,4,"Not a bad pub typical spoons,  good beer , great food.  Staffs a laugh",78,251,True,0,,Not found,Not rated,Not rated,Not rated,Not found
John Fairhurst,3 years ago,3,This is part of the Weatherspoon chain so you know what you're going to get foodwise but being so near the University and hospitals you can get a good mix of clientele,69,18,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Vivian Woodell,3 years ago,3,Standard Wetherspoon offer. Not the best layout. Decent range of cask ales at low prices.,263,287,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Tony Clarke,4 months ago,5,Good food,140,9,True,0,,£1–10,4,4,4,Not found
Kenneth Brown,a year ago,4,"Clean,tidy,friendly staff and a lovely pint.v",59,8,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Stella miao,6 years ago,4,nice place for drinking and having a meal. Reasonable price and lovely space for chatting. cocktile are worth trying.,16,15,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Ben Milford,5 years ago,5,"Friendly staff, good prices for Manchester, drinks ordered on the app were brought over quick despite being very busy, overall very impressed!",36,11,True,0,,Not found,Not rated,Not rated,Not rated,Not found
K Dav,4 years ago,2,food ok staff ok but not enough of them ....toilets ....i was in a month ago and the sanitry bins were over flowing literally ....still not been emptied,15,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
alan rogerson,a year ago,4,Good food & lovely atmosphere.Even the drinks were not at 'ManchesterPrices',3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Emily Cranston,4 years ago,2,The food is decent. It was very crowded and not much space. It was overall not a good place to eat.,44,16,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Mark Armstrong,4 years ago,5,While the name may sound like a property belonging to Jacob Reece mogg. Don't be fooled. This is a weatherspoons through and through. So you know the score...,82,37,True,0,,Not found,Not rated,Not rated,Not rated,Not found
alistair cruickshank,5 years ago,5,It's a Weatherspoons' but it's comfortable and welcoming and the staff are good. The food is good value and always served quickly.,162,1073,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Sarah Silverwood,a year ago,4,"Great staff and service,  shame the food wasn't cooked fully",223,21,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Phillip Ballard,4 years ago,2,My order was wrong. This is the 3rd Wetherspoons that this has happened to us in in recent months. Also there are no Sunday Roasts still on the menu.,10,722,True,0,,Not found,Not rated,Not rated,Not rated,Not found
george hopkins,a year ago,5,Shabby and cosy just the way I like it for a spoons!! 10/10 would go again!,46,34,True,0,,Not found,Not rated,Not rated,Not rated,Not found
James Storer,5 years ago,3,"Not a bad 'spoons. Convenient location, good service, but the location is nothing to shout about unless you happen to be passing.",3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Sahil Maharaj,6 years ago,3,"Not offensively bad, but not good either. Fine if you don't have anywhere else to go to, although the cheap drinks get it a few extra points.",83,16,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Beckii Rothwell,6 years ago,5,"Great service, staff could have done with smiling more. Steak cooked to perfection. Would go again",14,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Sheila Vernon,a year ago,5,"Always like Ford Maddock brown, its a really friendly atmosphere",42,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Kami Jagla,5 years ago,5,Friendly atmosphere and great staff as usual. Definitely recommend going for a breakfast.,26,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Dimitar Mitev,a year ago,3,Great prices but not great service. Good value for money though.,113,17,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Michelle Abraham,4 years ago,2,Beautiful decor inside but been there twice & each time the meals are poor. Lukewarm & waiting staff miserable.,387,505,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Daniel Boyle,3 years ago,3,"Mixed bag some staff are really nice, some staff are incredibly rude. But it's a spoons so it's not gonna be stellar service.",9,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Lesley Fernandes Moreira,4 years ago,5,A lot of great vegan options like every in Wetherspoons branch. The food is delivered really fast.,16,37,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Vanessa Hancock,5 years ago,4,"Food was good, staff weren't particularly friendly but not too bad overall",5,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Adrian Vaduva,5 years ago,5,Excelent place. Good and cheap food and a fast serving. I am eatong there at least once a week,66,110,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Samitee83 Taun,6 years ago,5,Food is always great here.. can get busy but still the wait is not too long; great staff.,38,76,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Kevin Tangi,4 years ago,5,"Cheap drinks, lively atmosphere. People are generally nice but can get rowdy at the end of the night",39,12,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Edward Poole,a year ago,2,It's a Whetherspoons. Bad food. Cheap booze. Loud people. Hideous venue.,58,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Thomas Mchale,9 months ago,5,ALLWAYS POLITE AND HELPFUL STAFF GUEST ARE ALWAYS NICE TO,21,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Antony Steel,a year ago,4,"It's cheap, some quiet nooks to enjoy a pint. All good!",118,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
angie henry,a year ago,5,Nice place to get a scoop and bite to eat very relaxing and enjoyable,56,11,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Brenda Platt,4 years ago,3,"Had the fish special, good food, prompt service, seating not as good as other Weatherspoons.",50,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Charles Lunt,5 years ago,4,"Well it's a weatherspoon's, staff friendly, service prompt good choice of beers.  Pretty much what you expect.",289,25,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Tommy Brown,7 years ago,5,A very nicely decorated Wetherspoons. FYI due to building above there is no phone signal though there is free Wifi,38,7,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Michael Harrison,5 years ago,3,"Typical JD Wetherspoons. Good range of real ales, lagers and world beers. Quality pub grub.",234,97,True,0,,Not found,Not rated,Not rated,Not rated,Not found
christine Whittaker,5 years ago,5,"Excellent food, staff A1 and very helpful. Very clean. Would recommend.",219,117,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Zarina Robson,4 years ago,5,My favourite Wetherspoons. Such a nice atmosphere. Especially great in the winter with the fire place,22,9,True,0,,Not found,Not rated,Not rated,Not rated,Not found
VARGASZ86 Levski,2 years ago,5,Nice pub but sometimes I don't like staff the acting like owners😂😂 …,107,269,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Dookie,a year ago,4,Nice atmosphere and a cheap fish and chips for lunch.,135,124,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Steve Rolf,4 years ago,5,this is the best place i have ever eaten. I am a particular fan of the locally grown curry club !!1,32,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andy Ratcliffe,4 years ago,4,"It a wetherspoons,  it does exactly what you'd expect of the place. Good food and Drinks at a great price.",47,44,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Hannah,5 years ago,3,"Good pub, great food, you just can't get data or phone signal here in part of the pub",25,7,True,0,,Not found,Not rated,Not rated,Not rated,Not found
David Hall,2 years ago,5,Great pub. Atmosphere is fantastic and of course the ale is superb. Great staff,27,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Sue Cumming,a year ago,4,Toilets needed deep clean dust on door n floor filthy,320,173,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Tom Wright,a year ago,5,"Big not too busy nice seats, newish decor",125,50,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Jay Ho,5 years ago,5,"Quick service, can't beat the price for an English Breakfast and refillable coffee/tea. Standard.",20,119,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Caspar Wilson-Clarke,4 years ago,1,The pub itself is nice enough however I disagree with the commercialisation of pubs and how chains like these are killing off independent pubs that cannot compete. Please stop going spoons !!,31,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Peter Pessagno,2 years ago,5,Very good place to go on Saturdays beer and food  top class,61,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Federico Paez Montero,5 years ago,4,"Great beer, wonderful environment, not too loud, and nice comfortable sofas. Prefect for conversation.",19,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Richard Kirk,5 years ago,5,"Nice spacious Wetherspoons enjoyed a lovely breakfast here, service was very good and fast.",35,9,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Amy Rogers,2 years ago,5,Great venue! Staff are amazing! Best spoons I've been too!,25,23,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Zuzanna Czajkowska (Suzi),6 years ago,5,"Nice place, very good prices, good selection of drinks and beers. They are having quiz on Mondays.",107,77,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Sam Rowlands,5 years ago,4,Decent Wetherspoons with good service. Can get a little crowded some days due to its vicinity to various colleges and universities.,40,12,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Martin Luby,4 years ago,3,Nice place typical Witherspoons. Couple of the staff could do with a course in good manners.,10,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
John Goldring,7 years ago,4,Very good pint of Stella. Has outside area to. Usually quite busy but service is fast enough,262,1111,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Peter Straka,10 years ago,5,"Very good quality food (even the fish and chips), low price, feels like your living room.",69,4,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Scott Dewhurst,a year ago,1,Got my order wrong 3 times and give me the wrong change on my refund will not be returning anything soon,44,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Haydn,4 years ago,5,Best Wetherspoons in Manchester. My wife and I miss it as our local spoons and visit regularly.,5,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
William Sims,3 years ago,5,"Best Spoons in Manchester, food is actually cooked well, cheap drinks and good atmosphere.",15,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Jonathan Martin,5 years ago,3,"Big, goes on for ever. Busy with students content to drink away that Tim Wetherspoons sold their futures with his pro Brexit lunacy",55,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
John Dickinson,5 years ago,4,Lots of good beer and food that's reasonably priced. Got a 14oz steak with chips for 6 quid.,90,250,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Catherine Newall,6 years ago,4,"Nice decor, nice ambience, good filter coffee with free refills before 2pm;  convenient location for me.",2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Nathan Peterson (BioSlav),2 years ago,5,"Cheap, cheerful, staff were nice, good guest ales",52,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Stephanie Wentworth,5 years ago,4,It is a good Wetherspoons. Had a problem getting hold of a paper menu but otherwise a good visit,7,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Paulina Parzych,4 years ago,4,"Sometimes burgers are cold
Beside. A lot of types of alcohol, nice service, nice place and low prices!",42,36,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Glass Monty,4 years ago,4,"The Guinness got cheaper, that's good enough for me. They probably need new sofas though.",66,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Paul Reedy,2 years ago,3,"Went in for breakfast table was very sticky ,breakfast was good and fairly priced",198,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Nosa Woghiren,5 years ago,4,"Cheap drinks, nice atmosphere and good food. Only drawback is lack of parking in the vicinity.",2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Pepe Ruiz,5 years ago,3,"Careful it's a nice place but just in front of the bar there are muggers, stealers that say that they are will help you...",146,532,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Alice Castiglione,6 years ago,5,"Quiet affordable place, decent food and good affordable ale. Amazing place to relax after work",210,249,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Alec Doolan,5 years ago,5,Great place good food barmaid was a pleasure would recommend to anyone will be going again,14,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Nick Byrne,4 years ago,5,Lovely staff. Lot quieter than Piccadilly spoons for an early morning pint 👀 …,20,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrei Belcin,5 years ago,5,"Awesome burgers, Awesome drinks, Awesome place, pretty much everything you'd expect from a Wetherspoons",74,156,True,0,,Not found,Not rated,Not rated,Not rated,Not found
