Reviewer Name,Review Date,Star Rating,Review Text,Total Reviews by Reviewer,Total Photos by Reviewer,Is Local Guide,Number of Images,Image URLs,Price per Person,Food Rating,Service Rating,Atmosphere Rating,Recommended Dishes
Terry Blampied,10 months ago,5,Very busy but food came in 20 minutes but the steak was just grissle but I think spoon as a whole are buying cheap meat,180,44,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Lorna Joyce,a year ago,1,"Absolutely horrified with how we've been treated by the staff. Ordered three drinks to start with. A double rum, double disaranno and a double whiskey all accompanied by a cola absolutely fine, no garnish inside the drinks so presentation wasn't anything special. Once I ordered the second time with two of the same drinks so a double rum and double disaranno  they both came out with a lime garnish. After having one sip of the disaranno it wasn't the drink we ordered. Taking the drink back to the till to ask for it to be remade I was refused by the team leader to have it remade as their reply was it was correct. After challenging them the second time about not having the garnish in it on the first round and then it happens to have a garnish it in the second round his response was well the drink was made incorrectly the first time. Still not happy I asked for it to be remade without a garnish  again his response was that he will not remake the drink because his colleague said it was made correct. Again I just asked to have it remade as it does not taste like the drink is supposed to. He refused once more. Getting really irate at this point I got my boyfriend to talk to the team leader which was then diverted to the next manager in line. We were finally offered a refund for the drinks instead of just remaking the drink we wanted.",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
connor deere,9 months ago,3,"Food was good, serve was good but nothing more than expected from a weather spoons.",3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Dan O'Donoghue,a year ago,5,"Very lively, great atmosphere. Modern decor is a nice touch also. Food is good with a good variety of cocktails and drinks to choose from.",18,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Nigel Steven,2 years ago,4,"Just a short walk from Victoria Station, I'd say 3 mins at most. Was quite busy but tables are available. Sit down, download the app and you never need to leave your seat. Except for one of those free brew refils. Good service and clean. You get what you pay for.",357,527,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Angela Albinson,11 months ago,5,"Quick, easy and cheap, when you need a bite to eat but don't have a lot of time. Tastes good too.",26,31,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew Porter,6 months ago,4,Mega busy but good standard and super value as expected from Spoons.,74,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew Jones,3 years ago,1,"45 minute wait for food to arrive.

After our lengthy wait we were at least expecting the food to be hot - but no, it came out just warm.

Staff didn't seem very apologetic, in fact staff seem to have a problem with other ""customers"" too. One, who was wearing a shirt so I assume was a manager appeared to take issue with a customer who had just pointed out the reason his chair was in that location was because that is where it was when he arrived.

I'd suggest avoiding this establishment. It's a shame Weatherspoons seems to be going down hill these days.",44,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Denise Daubney,3 months ago,3,Very busy. Food very basic,57,No photos count,False,0,,£30–40,2,Not rated,Not rated,Not found
Michele Elaine Mellor,6 months ago,5,"Nice food and drinks, just needs abit updating!!!",22,3,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Nuala McEnery,9 months ago,5,"£3.45 for a pint of Carlsberg is cheap . Bitter cold evening h outside, nice an cosy here.",10,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Michael Sharples,2 years ago,2,"Good wetherspoons right near Victoria Station. Great for having a pint if you have a while to wait. Gets very busy at weekends and you'll struggle to find a seat. Some of the staff are rather rude. A young blonde barmaid about 20 was very rude. I asked for a pint of beer and a pint of pepsi with a just a few cubes of ice and she filled the glass up to the top with ice. I said ""no! only a few cubes"" so she poured some ice still leaving half a glass full so i had to say again ""no just a few cubes!"" to which she angrily tipped all but 2 cubes out and held it up to me with a nasty look of ""that good enough for you!?"". Then with the beer the head was around an inch and a half but i couldn't be bothered with more attitude and just accepted it.
Foods not that great with the fish being overcooked and the chips cold.",141,107,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Chris A,3 years ago,3,First time visiting this Wetherspoons whilst staying in Manchester over the weekend. The place had adequate seating spaces available in the morning however was told we cannot sit upstairs when there was no signage anywhere. I ordered a breakfast which appeared the be cold however the menu prices were competitive with other spoon branches. Most likely wouldn’t visit again for a breakfast.,439,782,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Martin O'Neill,7 months ago,5,"Excellent food and a good choice for guests beers, staff and service excellent 🍺🍺😁 …",104,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Greg Kelly,a year ago,4,"Went in during the day for a coffee and to do some work on my laptop. It was busy for a Thursday afternoon, coffee was cheap and you get free refills but it tastes fine.",223,237,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Matthew Dieton,2 years ago,4,Very nice meal and drinks just need to do better with the eggs. Fried eggs was well over cooked. Other than that the staff were brilliant and attentive.,13,4,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Mark Ramsdale,a year ago,5,Nice atmosphere friendly staff good deals,258,212,True,1,https://lh5.googleusercontent.com/p/AF1QipPixPXRQa5VFQXJHOGKkHngG1KNnE7Ld1SeayOZ=w900-h675-p-k-no,Not found,Not rated,Not rated,Not rated,Not found
Alan Whittle,a year ago,1,"Eaten at Wetherspoons before and always enjoyed it, but yesterday at Seven Stars in Manchester was different.  After waiting 50 minutes for a breakfast,  we were served food that no self-respecting establishment would have let out of the kitchen.",3,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Mel Chadwick,11 months ago,3,"Decent place, busy, good atmosphere but the food wasn't upto standards.",77,738,True,0,,Not found,Not rated,Not rated,Not rated,Not found
R. Mark Clayton,a year ago,4,"Decent JDW. Good ales, although limited choice, food OK, very swift service on the app', noticeably good clearing and cleaning.

Only detraction muzak, which I thought Wetherspoons didn't have.",122,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Norman Stanley,a year ago,1,"Rubbish attitude from Clark the manager at Wetherspoons Printworks Manchester. Overcharged, then wrong meal served, made it out to be my fault.  Wetherspoons, I know you keep your prices low, IMO better to charge a bit more and put it into training on Customer Liaison.",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Ruby Bryant,4 months ago,1,my chicken burger tasted like an episode of kitchen nightmares,3,No photos count,False,0,,Not found,1,4,1,Not found
Matthew Ashley,3 years ago,1,On the 19/12/19 I ordered the lamb Rogan Josh. The meal came out with the meat stone cold! I alerted a member of staff and requested a replacement dish. Roughly 10 minutes later my replacement arrived. Again with the meat cold! The staff member admitted the meat was cold. And tries to offer drinks as an apology. However for me public health can not be measured in drinks. After twice failing to warm the food correctly. It had clearly been micro waved. Even though the menu says slow cooked  very disappointed.  Will not be returning,6,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Alan Houghton,2 years ago,4,"Excellent choice of good beers at great prices, e.g. Doombar at £2.10 a pint. Always a good atmosphere with good food available at very reasonable cost. Fantastic value for money,  especially for City Centre Manchester.",56,191,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Barry Hughes,7 months ago,2,Sat morning visit. Awful service.. breakfast cold even after two trys. Manageress not helpful at all.. wide birth needed,284,79,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Wayne Greenhalgh,2 years ago,4,"Not a bad pub just don't ask for a Black Russian Cocktail as the staff haven't got a clue. I told them what was in the Cocktail but they said they couldn't put vodka Tia Maria & Coke in the same glass so you had to have 1 vodka, 2 Tia Maria & a Coke which made me laugh",143,134,True,0,,Not found,Not rated,Not rated,Not rated,Not found
chris hayward,a year ago,4,"It's a wetherspoons, does what it says on the tin. Good clientel compared to the piccadilly gardens pub and there is no bad apple amongst the staff ( as is usually the case with other Wetherspoons). Good service and pleasant surroundings, very freindly old dear who cleans tables and is always asking if you are ok and is good for a chat and banter.",50,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Adam Darbyshire,3 years ago,5,"Come in almost every day after work, brilliant selection of beers and the there Re always different cask ales being sold. Very good prices, gets a bit loud sith music and people dancing at weekends but it's a lovely spoons and the food is great, all the staff are lovely. Clarke is a top bar man, always happy and always looks like hes working hard. Credit to spoons",68,112,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Daniel Thomas,6 years ago,4,Food n beer at great prices,308,201,True,3,"https://lh5.googleusercontent.com/p/AF1QipMXnoanPYJHyp-f0pz858Ay-4ORQu_dHl9Ut0On=w450-h675-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNraiieBfuD_dcMIcPKjLmPDeB4Dk9linex7ujj=w450-h338-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP4G82pLpMd9XyRTnHnYmp70iZshI5K_0ngFv9i=w450-h338-p-k-no",Not found,Not rated,Not rated,Not rated,Not found
beverley taylor,a year ago,5,Very busy but the service was excellent. My surroundings were in a bit of a mess from previous customers🤨 but when I asked for it to be swept around my seat and table it was done very quickly. Well done guys/girls🤗 …,109,372,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Stuart Jeffrey,6 months ago,5,Typical spoons good place for later beer outside nirthen quarter,52,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jo B,a year ago,4,"Good prices, but shame they don't look at pump clips properly as they often give wrong drinks, second time they've  done it to me",233,16,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Derek Cartwright,2 years ago,5,The bar is clean staff are dressed cleanly and reasonably priced average menus menus are unreadable as printing too small. Food is hot and great would recommend it to anyone who needs  to enjoy a meal with a drink,15,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Lee Mc,5 months ago,3,Burger was smaller than last time and the cheese was plastic.,41,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Emily,10 months ago,5,Lovely and quiet on a Sunday morning. Relaxed atmosphere and quick service. Friendly staff,8,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Katherine Henthorn,8 months ago,4,Busy pub. Very reasonable priced beer. Down side tvs screens not great.,49,8,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Owen Davies,5 years ago,5,Nice venue friendly staff. Some trouble but it was sorted out quickly,47,360,True,2,"https://lh5.googleusercontent.com/p/AF1QipOBmAWPBy4cLY0GsO_EsB9gY2Mo7IFHEFFKjYx1=w450-h675-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNnnhHfrbaejsjzVPyMPoPWUoGOy70nOKhhJ2-u=w450-h675-p-k-no",Not found,Not rated,Not rated,Not rated,Not found
S W,2 weeks ago,5,Weatherspoons is the best for a brunch!,207,39,True,0,,Not found,5,5,5,Not found
Ralph Holt,4 months ago,4,"Brilliant old pub...recommended
.",168,40,True,0,,£10–20,4,4,5,Not found
john clark,4 months ago,4,Full breakfast very nice and hot,2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Gary Whitehead,a month ago,3,Bog standard spoons... nothing more nothing less,30,17,False,0,,£10–20,Not rated,3,4,Not found
Claire Ing,5 years ago,5,"We visited both nights we were in Manchester for tea, we had our 8 year old son with us and it was roughly 7/8pm both nights. Despite it being busy, we found a table and we were served quickly, nobody was over rowdy and we weren't made to feel uncomfortable having our son with us. We will definitely visit again next time we are up that way.",28,7,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jake Mcquade,a year ago,5,Been here a couple of times can get really busy but if you have the app find a seat order to your table wait times are around 5 mins so not too bad avarged priced witherspoons,40,46,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Lee Trenchard,7 months ago,5,"Surprisingly good gourmet steak on steak Tuesday.
Fast service too.",177,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Murphy Mediji,a year ago,5,"Not wild about the chain as a whole, but service here was great, happy with the food and the ale. Would come back definitely.",63,4,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Heather Cowie,11 months ago,5,"Nice and spacious, great variety of drinks at reasonable price. Food was nice also",97,11,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Unruly Monster,3 years ago,4,"The food was delicious and drink came almost instantly when ordering via app but the food took around 20 minutes to be served. I only ordered a simple panini but it was great. Other than slow service, I would highly recommend here!",30,13,True,0,,Not found,Not rated,Not rated,Not rated,Not found
jed clarke,a year ago,4,"Had breakfast on Sunday morning 09/10/2022, always good quality food and friendly staff reasonably priced as well 👍 …",106,21,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Bryan Walker,5 years ago,2,Went for a drink here early on a Saturday afternoon. It was busy and very noisy. Got served relatively quickly for point number one even though there seemed to be only one bar staff member working. Enjoyed it. Didn't get a second pint as service went downhill as the bar got busier with people queueing. There were 2 bar staff people now working but blanked us when we tried to order. Wouldn't recommend this place if busy,139,1196,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew James,a year ago,2,"it was ok, app didnt work smoothly, what i could get on app i couldnt order at bar, receipt you get doesnt show clearly what you bought, staff fine though.",50,4,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Dobromir Stoinov,3 months ago,5,"Good music, DJ and party vibe",105,387,True,0,,£20–30,Not rated,Not rated,5,Not found
A MW87,a year ago,2,"Was ok, nothing to write home about. Staff and doormen miserable, took a while to get served at the bar and when questioned if anyone was serving the staff bite your head off. Bit of a boring atmosphere for a Friday night.",75,28,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Gill Brook,a year ago,4,"Really busy, nice atmosphere, staff did well with so many people, food very nice to ☺️",143,455,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Official Missy Tee,3 years ago,1,"Had a bad experience at Wetherspoons (The Seven Stars @ Printworks) I ordered what was supposed to be a “warm chocolate chip cookie dough served with ice cream”. The desert came out very cold, I sent it back politely and the next order came back burnt. They had obviously over heated it because I sent the previous order back. Now I’m struggling to eat a burnt cookie dough desert because it’s all chewy and Rock hard at the bottom. Customers shouldn’t be treated like this, after all we are paying for the food. At this point I couldn’t even call the attention of a staff Member, I just suffered in silence. ( please See photos attached).",1,1,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Shane Gollings 2002,7 months ago,1,"I had a bad experience with my food, my mixed grill was burnt to a crisp and dry as hell.",1,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
christina snape,9 months ago,5,"Can't go wrong with Wetherspoons you get what you ask for and it's worth every penny, very efficient service as well 😊 …",171,116,False,0,,Not found,Not rated,Not rated,Not rated,Not found
patty,a year ago,5,Really enjoyed myself.  Staff were really busy and still made time for customers.  Definitely be coming again,75,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Brodie Peberdy,a year ago,2,"Service was relatively quick and friendly, but the place itself is remarkably loud and has a bit of an odd atmosphere, as well as being a more more expensive than other Spoons.",39,25,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Dawn Jones,4 years ago,5,Was in here with a friend on 6th July. Staff are friendly and very helpful. Meal was lovely and hot. Staff always walking round cleaning tables. Friendly welcoming polite and helpful. Will definitely be back. Would recommend here 2 my friends & family,19,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
J Walker,5 years ago,1,"Even though it wasn't that busy downstairs this afternoon, there was only 3 members of staff serving so had a wait to be served. Paid over ten pound for a few chips and a hunters chicken which was served on a cold plate. Other half had a tough burger with lettuce that just snapped in half. Kids really wanted a pizza, so they were extremely disappointed when basically a Nan bread full of grease and a couple of pepperoni slices placed on top came out. Table and menus were all sticky, didn't hang around for dessert",62,65,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Mark Sumner,2 years ago,5,Always a great place to visit. The use of the app now makes it even easier to enjoy yourself in this establishment. Low cost food and drink on offer for all in a chilled environment.,38,4,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Ian Phillips,a year ago,4,One of many great value Spoons' pubs in Manchester's Printworks complex. Sometimes very busy and toilets upstairs which is not the best for an oldie like me so only 4 stars but otherwise very good.,111,3,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Benjamin Mason,3 years ago,3,"Good Wetherspoons, not had any issues with cleanliness, gets incredibly busy though and is usually impossible to find a seat, so allow lots of extra time. Food has come out hot and in good time despite how busy it gets. Visit regularly when I am in Manchester.",29,22,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Tim Zahoui,a month ago,4,Good value and conveniently placed,283,585,True,0,,£1–10,Not rated,4,4,Not found
david hooper,a year ago,3,"Big bar with plenty of room,need to be fit to go to the toilets upstairs or fit if your upstairs  and have to come downstairs for the bar as upstairs one was closed.",64,9,False,0,,Not found,Not rated,Not rated,Not rated,Not found
eguin100,a year ago,1,"Brainless service, given  wrong drinks again, staff are thick, can't be bothered looking  at beer pump clips to see if they are serving the correct  drinks",69,1,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Ian Lever,6 years ago,3,Nice place but for the 3rd time running I've ordered the bacon buttie which clearly states 4 rashers of bacon. I received 3 each time. I didn't complain as I ordered from the app. Just hope the chef learns to count...,57,28,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Margaret Taylor,8 months ago,2,Miserable staff except for the old girl who clears glasses and welcomes customers . Only saving grace is the cheap drink.,44,116,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Alan Williams,5 years ago,2,"Downstairs very good. Sat upstairs to have my drink. Went the bar for a second. Waited while the barmaid served two others (rightly before me) then she went off the bar to serve food. Then she went back to serve more. Then she took an app booking, which was from two people sat behind were I was stood. Then she disappeared again. Got fed up and walked out.",421,153,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Paul Sandelands,7 months ago,3,"Typical spoons, standing room only with lower priced drinks. Stayed for 1.",38,5,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Nathan,2 years ago,2,"Ordered food and drink, the food was extremely fast but I waited over 20 minutes for my drink. It was only a Pepsi max. I'd finished the pizza by the time it arrived",170,69,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Hayley F,a year ago,5,"Really lovely staff, food was good and cheap as was the drinks nice place and well situated in the middle of town.",116,205,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Gareth Sidlow,a year ago,5,The doorman was lovely...I think his name was badrini. Service was okay. Can't beat spoons for good value though so obviously I will visiting again soon 👍 …,6,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Gail Morgan,a year ago,5,"Situated in the Printworks, complex. Of amazing eating places and bars. A very popular place. Food was really good and the staff very helpful and welcoming.  Will go again",231,524,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Tony Hill,a year ago,1,"Lucky to get one star and thats only for the 99p rooster y p a sadly from their it's all down hill very poor staff seem blind when it comes to emptying tables sat there for a hour to see staff come and go back empty handed
The food arrived after 40 mins I could not believe my eyes all sent back with a refund theirs  a hour of my life I won't get back the good thing  is I won't be wasting any more of my time in a wetherspoons",9,2,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Billy Williams,4 years ago,3,Burger fried to death and chips & onion rings lukewarm & greasy. 80% of the ales were on good form. Failed to meet my life expectations for Wetherspoons. Service at the bar slow as usual but friendly. Fast food service which makes it surprising that it was overcooked and not very hot.,150,412,True,0,,Not found,Not rated,Not rated,Not rated,Not found
John van Straalen,4 years ago,4,Nice easy good price food and coffee,898,1456,True,1,https://lh5.googleusercontent.com/p/AF1QipMDNlbai5tBHLto-h2U-lpysSvCf69uklDr28XQ=w900-h675-p-k-no,Not found,Not rated,Not rated,Not rated,Not found
Kyle Massey,10 months ago,4,Nice place to eat and cheap drink. The staff are friendly,27,5,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Kevin Brown,5 years ago,4,"Very nice spoons, fair prices for downtown Manchester, great location. Noise from the work crew next door spoiled the election but that shouldn't last long. Service was good, they checked on us and made sure out missing food item was delivered quickly. Recommend stopping in here after visiting the national football museum.",113,255,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Francisco Ruiz,2 years ago,3,"Nice food, as usual in weatherapoon, but the interior is very noisy and not suitable for having intimacy. The exterior however is beautiful but there are no heaters so not convenient for winter",4,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Mark Rossiter,9 months ago,5,"Great selection of beer and food, very reasonably priced. Your standard wetherspoons",138,56,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Adrian McGivern,4 years ago,3,"Food was average at best and a few of the staff were quite grumpy.
We only arrived in and one of the younger barmen was adamant that he had barred us - even though it was our first time in...
His attitude stank but a few of the other staff were quite friendly and made up for his lack of manners",98,1200,True,0,,Not found,Not rated,Not rated,Not rated,Not found
ruben geeroms,a year ago,5,"A real banger of a wetherspoon! You could have the same as in all the other wetherspoon of same quality. However, incredibly social place with the opportunity to dance & a great, funny resident DJ. Would certainly recommend.",332,117,True,0,,Not found,Not rated,Not rated,Not rated,Not found
DJ PERCY,a year ago,5,Very nice and friendly pub for a weatherspoons the lady clearing the tables made me fill really welcome.,40,16,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Steamix 123,a year ago,4,"A nice place to visit, had a large variety or drinks along with non alcoholic drinks however would be nicer if they had halal food but overall an amazing time.",54,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Paige,5 years ago,5,"It's a lovely Spoons. Always full of people, the food here is lovely. In a good location with all the rest of the places to eat and has the cinema not to far from it inside the Printworks. Good place to have a cheap meal or drink and always full of life.",19,2,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Asif Ahmad,3 years ago,5,"Breakfast is sooooo much great, but the toilet is bit tight upstairs and coming downstairs (bit alarmed) two tables behind the stairs. I'm been inside twice (more than one), three times, just near the Vue cinema inside the printworks.",146,428,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Joanne Greenhalgh,8 months ago,4,"Lovely staff great choice of drinks,food ok",221,91,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Ben Naylor,4 years ago,1,"So we are a party of 3 who decided to go here for a breakfast as we know that weatherspoons is usually good for breakfasts.
We orders 3 traditional breakfasts.
When we ordered they were ran out of sausages. So when we ordered we wanted 2 breakfasts normal and one without tomato and no beans and swapped for other items. The woman reading the order said it correctly.
We got out cutlery before the meal and when the waiter came she dropped it on the table as she walked past and the cutlery was crusty and disgusting.
However, when the order came, all there meals had no tomato and no beans and swapped for other items. We sent 2 back and we had to actually ask for them back with their added tomato and beans. When they came back, one was still wrong. By this point one person had finished their meal and was just sat there. The third meal came still without tomato but at this point we didn't care and just got on with it.
Overall, a disgraceful meal and we were offered no recompense for our ordeal.
We spoke to manager when he brought the meals when one was wrong and he didn't seem to care. Looking at past reviews they seem to go downhill after his employment.

Would like to hear back from manager about possible recompense for this disgrace they tried to pass off as a meal.",9,5,True,0,,Not found,Not rated,Not rated,Not rated,Not found
David Gullon,a year ago,1,"Both our breakfasts were cold and tasted discussing, eggs looked like they'd been made by Edward scissor hands worsed breakfast we've had from any weatherspoons",2,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Pete Edwards,a year ago,5,Atypical Wetherspoons great value beer and spirits and the food was good for ore drinks at AO Arena.. lots of room here too as well as an upstairs.,387,7227,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Mathew Richardson,5 years ago,3,"It's took up about 10 minutes to be served when it want even that busy this is due to there being 2staff on when there should definitely of been more on.  The place it's self is lovely big dance floor, clean toilets and great seating area.",47,433,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Sander G,a year ago,5,Very good atmosphere. Of course really fairly priced. Nice music inside and we had a lot of fun.,29,16,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Paul Rigby,a year ago,4,"Excellent food and really great staff, and don't forget the good range of beers and spirits.",222,258,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Mrs K,a year ago,4,Thus place has a good vibe. Staff are friendly  and service is ok. There is a lack of table cleaning going on here though between customers,197,80,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Amy Elizabeth,a year ago,5,Beautiful place to visit with my friend we had a scrumptious breakfast and the staff was very friendly,90,81,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Maggie Mills,a year ago,5,"This is one of the best Wetherspoons we've been in,food really nice, very reasonably priced, drinks not expensive like other pubs in the area",175,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Matt Waggett,3 years ago,4,Always a busy pub.  Great value food.   Staff work bloody hard to keep up.     Door staff have a tough job. But can be a little intimidating by obstructing the door with themselves...pleasant usually though,42,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jacqueline Gibbs,5 years ago,1,"After a recent visit don't think I will be going back anytime soon, mainly down to the rudeness of the staff, I ordered on the app, unfortunately the double I paid for was a single, which was highlighted when the 2nd order was placed, wasn't going to say anything but when the 2nd was clearly different decided to mention it, next the member of staff who had poured it came over to the table, she was rude from the off, I know it was a double I poured it, was repeated more than once! she wasn't interested at all in us saying we know what a double should taste like and that wasn't a double, she was very rude, very forthright and not interested in customer relations at all, the customer is always right wasn't in her vocabulary! mistakes happen on this occasion you got it wrong, what would it have cost to keep your customer's happy, a better attitude, an apology and a replacement drink, not a lot to ask.",70,45,True,0,,Not found,Not rated,Not rated,Not rated,Not found
John Dickinson,a year ago,3,"It's a wetherspoons. It was open late on a Monday, when most other places were closed and the beers were very cheap at under 3 pound a pint. But it's a wetherspoons, so the actual beer selection was uninspiring, the decor was dreadful and it smelled of wet yak. Did I mention it's a wetherspoons?",90,250,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Geoffrey Balls,3 years ago,5,"Carried on my wetherspoons pub tour, lovely pub! Food served by manager Danny, pleasant chap with a smashing shirt, really suits his figure, made my experience a whole lot more satisfying. Overall 9 balls of 10.",10,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
sarah c,11 months ago,5,"Went for a lunch do, was served quickly, lots of choice, good prices, tasty",27,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Carl “Captain Slog” Gagg,6 months ago,4,Nice atmosphere and quick service. Cheap too!,36,76,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Anita Thornton,a year ago,1,Food took  over an hour for starters ...service was very poor  ..only 1 bar staff serving drinks waiting 20 mins for a drink too  ...the main meal took qnother half hour to come so won't be eating I'm there again  x,90,90,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Chantel Brown,8 months ago,4,It's cheaper than most places  the food is really good. And the staff are great can't do enough for you. It can get really busy at times,151,No photos count,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Jordan Linehan,2 years ago,1,Wow. We asked for our brownies for after dinner. We pressed the button on the app for after the dinner but they brought it before. The took it back and when we asked for it after the dinner they refused to give it to us. They charged us for something we never had. And they took forever with our drink.,20,6,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Andrew Green,5 years ago,1,Would love of to give 5 stars. But after been served a cold burger and bacon then to offered got the burger to be re heated in the microwave!! Then to be given a second burger with cold bacon and the cheese was like it came out of the freezer. Then to be told the maple bacon is served cold when it's not meant to be. From a chef veiw very disappointed in the overall service.,5,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
Wendy Hall,a year ago,2,"I know you was busy.
Staff was great and friendly.
Both the burgers we ordered  was bunt left  more then whet we had eaten x",37,9,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Terry Hughes,3 years ago,3,"Popped in for a pint and saw 3 possible choices that appealed to me. Waited patiently at the bar and only 6 or 7 waiting, including me. 4 or 5 staff behind bar. A young girl (I.D. was checked) got served before me, although she arrived at the bar 5-10 minutes afterwards! The guy who got to the bar just before me, got served then barman decided to serve someone else. So I walked out as this is typical of the ""who's next"" generation of millennial bar staff. I have worked and ran a bar. Some were busy bars and myself plus other staff always "" clocked"" who were waiting even when serving other customers. Good bar practice, that is sadly rare these days.",127,116,True,0,,Not found,Not rated,Not rated,Not rated,Not found
Aidan Jalali,4 years ago,4,"Imagine, in your mind's eye, what 'Wetherspoons' is like.

Ok cool, this pub is pretty much that. It doesn't really break the mould in any way, but they've got a surprising selection of drinks behind the bar, and the food (though not exactly gourmet) is pretty good for the price, if you don't mind eating your daily calories in one plate. It's almost always busy, but a table usually frees up pretty quickly.",91,No photos count,False,0,,Not found,Not rated,Not rated,Not rated,Not found
